Player Name,Position,Team,League,Minutes,Passes attempted,xPass Rating,Average pass difficulty
Mathew Leckie,FW,Ingolstadt,Bundesliga,2103.3166666666666,575,0.9837293916736964,75.66591304347823
Markus Suttner,Mid,Ingolstadt,Bundesliga,2810.166666666667,855,1.013376570733683,61.170058479532265
Roger Bernardo,Mid,Ingolstadt,Bundesliga,2392.9999999999995,535,0.9690916176138812,72.90766355140187
Almog Cohen,Mid,Ingolstadt,Bundesliga,2611.516666666667,626,0.9726173900760732,79.16453674121412
Pascal Groß,FW,Ingolstadt,Bundesliga,2835.833333333333,1240,0.9574480589770896,75.46943548387104
Sonny Kittel,FW,Ingolstadt,Bundesliga,839.0333333333334,198,1.0272179179031329,75.22525252525253
Darío Lezcano,FW,Ingolstadt,Bundesliga,2604.366666666667,464,0.9413772054335112,87.91228448275864
Lukas Hinterseer,FW,Ingolstadt,Bundesliga,1052.25,202,0.9731073962168948,82.41435643564357
Anthony Jung,Mid,Ingolstadt,Bundesliga,750.9333333333333,185,0.9391476680297868,73.09675675675673
Alfredo Morales,Mid,Ingolstadt,Bundesliga,1766.916666666667,435,0.9635245914255538,74.67793103448282
Max Christiansen,Mid,Ingolstadt,Bundesliga,473.70000000000016,166,0.9911525063040214,82.65903614457831
Tobias Levels,Def,Ingolstadt,Bundesliga,749.3333333333335,330,0.9964346977901852,72.07515151515153
Moritz Hartmann,FW,Ingolstadt,Bundesliga,977.6166666666667,209,0.9277430865298842,80.45454545454544
Florent Hadergjonaj,Mid,Ingolstadt,Bundesliga,2339.233333333333,728,0.9652840728127986,56.067307692307686
Emre Mor,Mid,Borussia Dortmund,Bundesliga,495.58333333333326,121,1.058994837400168,74.91900826446279
Michy Batshuayi,FW,Borussia Dortmund,Bundesliga,881.5166666666668,139,0.9215289077806924,86.65611510791369
Marc Bartra,Def,Borussia Dortmund,Bundesliga,2456.6833333333325,1785,1.0087140216530208,84.86274509803944
Mario Götze,Mid,Borussia Dortmund,Bundesliga,2466.1,1220,1.0127609864272196,82.79590163934436
André Schürrle,FW,Borussia Dortmund,Bundesliga,2097.7,639,0.9941234948440868,79.81173708920193
Sebastian Rode,Mid,Borussia Dortmund,Bundesliga,613.0166666666668,395,1.0210528691021497,89.75594936708869
Matthias Ginter,Def,Borussia Dortmund,Bundesliga,2588.75,1912,1.021255241114725,89.21255230125541
Ömer Toprak,Def,Borussia Dortmund,Bundesliga,2086.733333333333,1646,1.038646151434202,89.90346294046184
Gonzalo Castro,Mid,Borussia Dortmund,Bundesliga,3199.933333333333,1928,1.0073913160242642,86.90949170124493
Sokratis,Def,Borussia Dortmund,Bundesliga,4813.266666666666,3367,1.0360296079786766,88.0368577368577
Neven Subotic,Def,Borussia Dortmund,Bundesliga,288.1666666666667,227,1.001484788392741,88.41497797356834
Erik Durm,Mid,Borussia Dortmund,Bundesliga,1027.0333333333333,428,0.9876288095882028,76.88574766355151
Sven Bender,Def,Borussia Dortmund,Bundesliga,287.5,237,1.0196696088383506,92.6915611814346
Nuri Sahin,Mid,Borussia Dortmund,Bundesliga,1474.2499999999993,1131,1.0273645972855174,85.28770999115832
Pierre-Emerick Aubameyang,FW,Borussia Dortmund,Bundesliga,4412.483333333334,719,0.931039408265082,80.81655076495139
Marco Reus,FW,Borussia Dortmund,Bundesliga,2199.95,658,0.992417630271166,81.31565349544086
Marcel Schmelzer,Def,Borussia Dortmund,Bundesliga,3822.2333333333336,2230,1.026637204149762,83.42793721973113
Shinji Kagawa,Mid,Borussia Dortmund,Bundesliga,2553.05,1246,1.032355509755758,86.29301765650094
Jeremy Toljan,Def,Borussia Dortmund,Bundesliga,1269.8833333333334,624,1.019053568639699,82.08974358974366
Lukasz Piszczek,Def,Borussia Dortmund,Bundesliga,4351.466666666667,2195,1.015747659495453,82.93093394077464
Raphael Guerreiro,Mid,Borussia Dortmund,Bundesliga,2125.3166666666666,1208,1.0067131121338344,81.57160596026503
Ousmane Dembele,FW,Borussia Dortmund,Bundesliga,2124.4,711,0.9571157346695112,71.8579465541491
Maximilian Philipp,FW,Borussia Dortmund,Bundesliga,1252.2666666666667,241,0.9874193564890849,81.10331950207468
Julian Weigl,Mid,Borussia Dortmund,Bundesliga,4551.466666666666,2928,1.0094202471018416,90.30368852459007
Christian Pulisic,FW,Borussia Dortmund,Bundesliga,4021.933333333333,1224,0.99619133426161,79.79738562091504
Felix Passlack,Def,Borussia Dortmund,Bundesliga,571.1666666666665,374,1.0031656785184375,89.02299465240647
Mikel Merino,Def,Borussia Dortmund,Bundesliga,319.48333333333335,314,0.9909088616078666,88.38312101910829
Dan-Axel Zagadou,Def,Borussia Dortmund,Bundesliga,691.6,364,1.04953011862579,85.59560439560437
Mahmoud Dahoud,Mid,Borussia Dortmund,Bundesliga,1188.8,595,0.9951629994877544,85.96201680672274
Andriy Yarmolenko,FW,Borussia Dortmund,Bundesliga,1093.9999999999998,382,1.0138617621527772,77.20209424083774
Manuel Akanji,Def,Borussia Dortmund,Bundesliga,953.7833333333333,525,1.0147498805213837,87.28400000000013
Jadon Sancho,FW,Borussia Dortmund,Bundesliga,732.9833333333332,335,1.0404318335889091,82.34238805970155
Sébastien Haller,FW,Eintracht Frankfurt,Bundesliga,2461.616666666667,473,0.9199768889902812,85.2581395348838
Haris Seferovic,FW,Eintracht Frankfurt,Bundesliga,1129.5166666666667,234,0.8623074044547124,78.79871794871796
Carlos Salcedo,Def,Eintracht Frankfurt,Bundesliga,1692.2166666666665,772,1.0272254183852825,82.0914507772022
Jetro Willems,Mid,Eintracht Frankfurt,Bundesliga,1693.166666666667,494,1.0510987266376879,73.95384615384619
Kevin-Prince Boateng,Mid,Eintracht Frankfurt,Bundesliga,2483.633333333333,891,0.9739768894549596,83.88900112233455
Omar Mascarell,Mid,Eintracht Frankfurt,Bundesliga,3375.5166666666664,1664,1.0011639661677527,86.37782451923091
Jonathan de Guzmán,Mid,Eintracht Frankfurt,Bundesliga,1113.05,516,1.0146301589904074,81.55872093023255
Gelson Fernandes,Mid,Eintracht Frankfurt,Bundesliga,1069.0666666666666,278,0.991374231583395,88.5334532374101
David Abraham,Def,Eintracht Frankfurt,Bundesliga,5067.8499999999985,2335,1.026726743577648,84.71653104925068
Michael Hector,Def,Eintracht Frankfurt,Bundesliga,1445.0166666666669,618,1.0012146933059505,75.79789644012952
Szabolcs Huszti,Mid,Eintracht Frankfurt,Bundesliga,1107.6333333333334,511,1.001508266646172,81.48180039138946
Branimir Hrgota,FW,Eintracht Frankfurt,Bundesliga,2006.65,422,0.9803524641838779,81.94170616113746
Bastian Oczipka,Def,Eintracht Frankfurt,Bundesliga,3095.666666666666,1305,0.9929498646412248,80.10498084291208
Marco Russ,Def,Eintracht Frankfurt,Bundesliga,1462.1166666666659,527,1.0234250625426418,85.10322580645169
Alexander Meier,FW,Eintracht Frankfurt,Bundesliga,1477.7666666666667,205,0.9429868965317754,84.31951219512193
Timothy Chandler,Mid,Eintracht Frankfurt,Bundesliga,4905.266666666666,1607,1.0019492940851171,71.79533291848176
Makoto Hasebe,Def,Eintracht Frankfurt,Bundesliga,4183.683333333333,1892,1.0211052779634884,86.804334038055
Marc Stendera,Mid,Eintracht Frankfurt,Bundesliga,519.3333333333334,146,0.94733859829302,77.36164383561643
Danny Blum,FW,Eintracht Frankfurt,Bundesliga,545.05,137,0.9885210514636168,72.36350364963499
Marius Wolf,Mid,Eintracht Frankfurt,Bundesliga,2646.916666666666,747,1.003876789638531,73.3435073627845
Ante Rebic,FW,Eintracht Frankfurt,Bundesliga,3248.75,669,0.8705980658723372,68.33437967115096
Jesús Vallejo,Def,Eintracht Frankfurt,Bundesliga,2116.5666666666666,1099,1.022154430939038,86.08198362147421
Marco Fabián,FW,Eintracht Frankfurt,Bundesliga,2592.366666666667,757,1.001978509946625,83.05891677675032
Taleb Tawatha,Mid,Eintracht Frankfurt,Bundesliga,1215.9499999999996,273,1.001001001001001,75.38241758241756
Mijat Gacinovic,Mid,Eintracht Frankfurt,Bundesliga,4206.716666666667,1118,0.940417519011594,81.41627906976753
Guillermo Varela,Mid,Eintracht Frankfurt,Bundesliga,445.1,118,0.9913975607489184,82.06186440677965
Aymen Barkok,FW,Eintracht Frankfurt,Bundesliga,1047.7833333333333,289,0.9123487638085216,84.19653979238755
Shani Tarashaj,FW,Eintracht Frankfurt,Bundesliga,365.38333333333327,119,0.9254252797071916,80.81680672268904
Simon Falette,Def,Eintracht Frankfurt,Bundesliga,2325.183333333333,996,1.0095930054797533,80.45311244979943
Danny da Costa,Mid,Eintracht Frankfurt,Bundesliga,1259.2666666666667,465,1.0165162656760118,75.94989247311827
Luka Jovic,FW,Eintracht Frankfurt,Bundesliga,997.55,195,0.9496268885321828,83.70358974358977
Andersson Ordóñez,Def,Eintracht Frankfurt,Bundesliga,190.86666666666667,135,1.0568873827777687,88.30962962962961
Peter Pekarík,Def,Hertha Berlin,Bundesliga,4257.6,1682,1.0116877783011522,76.86617122473255
Sebastian Langkamp,Def,Hertha Berlin,Bundesliga,3401.55,1756,1.038052156267173,87.55666287015961
John Brooks,Def,Hertha Berlin,Bundesliga,2213.316666666667,1192,1.018058988923063,88.91442953020157
Marvin Plattenhardt,Def,Hertha Berlin,Bundesliga,5660.516666666666,2049,1.0091706980347437,78.05431918008783
Niklas Stark,Def,Hertha Berlin,Bundesliga,4730.783333333334,1941,1.0109741543560111,86.12339000515212
Per Skjelbred,Mid,Hertha Berlin,Bundesliga,4508.983333333334,2070,0.9930301864762948,88.29657004830935
Valentin Stocker,Mid,Hertha Berlin,Bundesliga,1251.1333333333332,290,0.9341081021817784,78.62931034482757
Vladimir Darida,Mid,Hertha Berlin,Bundesliga,3762.483333333333,1984,0.9855239712300292,85.25635080645175
Salomon Kalou,Mid,Hertha Berlin,Bundesliga,4300.033333333334,1004,0.9520496530511356,81.60209163346617
Vedad Ibisevic,FW,Hertha Berlin,Bundesliga,4298.466666666666,757,0.9030115902003074,85.14002642007924
Allan,Mid,Hertha Berlin,Bundesliga,845.75,366,0.9769979279775473,83.33770491803291
Maximilian Mittelstädt,Def,Hertha Berlin,Bundesliga,977.1166666666667,303,0.9491477536100728,74.75874587458745
Alexander Esswein,Mid,Hertha Berlin,Bundesliga,2067.133333333333,537,0.955863024828542,77.92737430167598
Genki Haraguchi,Mid,Hertha Berlin,Bundesliga,2325.15,577,0.986746348396376,80.96915077989605
Mathew Leckie,Mid,Hertha Berlin,Bundesliga,1938.2333333333331,580,0.9760704625899378,81.78465517241386
Jens Hegeler,Def,Hertha Berlin,Bundesliga,231.63333333333333,132,1.0159848279599024,89.47878787878788
Mitchell Weiser,Def,Hertha Berlin,Bundesliga,3234.7833333333333,1181,0.9889162713810992,75.34826418289595
Julian Schieber,FW,Hertha Berlin,Bundesliga,551.8166666666666,108,0.8300477277443455,84.77870370370368
Fabian Lustenberger,Mid,Hertha Berlin,Bundesliga,3220.866666666667,1516,0.9860154063959882,87.035092348285
Karim Rekik,Def,Hertha Berlin,Bundesliga,2401.1500000000005,1165,1.0196614962117634,86.45467811158804
Valentino Lazaro,Mid,Hertha Berlin,Bundesliga,1962.1,534,0.9520487901439394,79.46591760299617
Davie Selke,FW,Hertha Berlin,Bundesliga,1977.85,264,0.8827336385548783,82.81780303030301
Ondrej Duda,Mid,Hertha Berlin,Bundesliga,852.0500000000002,330,0.9611328921802498,87.64909090909097
